id_personnel,nom,prenom,date_de_naissance,num_telephone_perso,email,rib,adresse_perso,ville_perso,code_postale_perso,date_entree,status_employee,en_formation,nbr_de_changement_poste,nbr_de_changement_resto,pays_perso,id_resto
871,Delaunay,Marques,1990-11-29,+33 (0)2 38 27 33 24,Marques.Delaunay@mendes.com,FR0521896755989723403322271,"4, avenue Pierre, 29975 FerrandVille",FerrandVille,56972,2000-12-30,employee,1,2,3,Italy,871
872,Pires,Laroche,1980-03-11,+33 2 96 65 47 02,Laroche.Pires@lefebvre.fr,FR4358080056758101023044981,"rue Aimée Dupré, 49677 Normand",Normand,56988,1993-08-21,directeur,1,3,0,Italy,872
873,Perrot,Perret,1963-01-21,04 44 46 06 22,Perret.Perrot@rodrigues.org,FR9207294335075775083342873,"1, rue de Potier, 90538 RenardVille",RenardVille,56411,2004-04-29,directeur,0,0,2,France,873
874,Pasquier,Guérin,1976-08-21,0370839255,Guérin.Pasquier@gillet.org,FR9209932433038849834511478,"41, rue de Garcia, 49366 Sainte Arnaudeboeuf",Arnaudeboeuf,56320,2007-08-11,employee,1,2,2,Italy,874
875,Lombard,Peron,2004-11-22,03 83 26 44 96,Peron.Lombard@barbe.fr,FR3729493494122626446055971,"8, rue de Joseph, 17688 Robert",Robert,56295,2006-09-17,directeur,0,1,2,Germany,875
876,Letellier,Berger,1991-01-25,03 88 62 15 71,Berger.Letellier@giraud.fr,FR5955871521358561890636074,"91, rue Aimée Coulon, 51819 Delattrenec",Delattrenec,56091,1995-02-24,manager,1,2,2,France,876
877,Legros,Vallée,1998-05-01,+33 4 20 12 64 97,Vallée.Legros@da.org,FR8316955570282710700218691,"87, chemin de Gilbert, 74347 Regnier",Regnier,56929,2014-06-15,directeur,0,3,0,France,877
878,Gonzalez,Humbert,1974-07-25,0155160355,Humbert.Gonzalez@mahe.org,FR1097334657178062900884058,"61, rue David Daniel, 16943 Chauvin-la-Forêt",Chauvin-la-Forêt,56293,2010-07-01,manager,0,4,2,Germany,878
879,Bodin,Turpin,1991-12-28,+33 3 57 96 06 30,Turpin.Bodin@fouquet.fr,FR1456628153982525868877856,"65, avenue Becker, 29242 Collin",Collin,56223,2002-08-06,employee,0,4,1,Italy,879
880,Imbert,Imbert,1977-11-09,+33 (0)5 81 53 33 13,Imbert.Imbert@michel.fr,FR5428712182510396563726748,"210, avenue Thierry Gallet, 59338 Guillot",Guillot,56207,2000-10-23,directeur,1,4,1,Italy,880
881,Bodin,Chauvet,1983-10-13,0517987541,Chauvet.Bodin@collet.fr,FR5504228574100620980459359,"98, rue de Perrot, 29147 Étienne-la-Forêt",Étienne-la-Forêt,56165,2015-03-14,employee,1,3,0,Italy,881
882,Henry,De Oliveira,1969-04-21,0366309859,De Oliveira.Henry@allard.net,FR7583539427865783875614885,"96, rue Laetitia Faure, 33970 Peltier-sur-Diallo",Peltier-sur-Diallo,56953,2011-11-11,manager,0,1,3,Germany,882
883,Paul,Pichon,2004-04-02,+33 (0)3 44 83 88 44,Pichon.Paul@alves.fr,FR5130897842925213840516035,"2, rue de Gillet, 91579 KleinVille",KleinVille,56917,2019-10-22,manager,0,4,3,Italy,883
884,Martins,Aubert,1981-04-04,0369683226,Aubert.Martins@diallo.com,FR1926138128764576593027270,"boulevard Paul, 14288 Letellier",Letellier,56341,2006-11-04,employee,1,1,0,Germany,884
885,Joseph,Fouquet,1953-02-03,+33 5 46 58 75 15,Fouquet.Joseph@imbert.com,FR2083756781610674122124853,"2, rue Laetitia Delannoy, 86772 Renard",Renard,56994,2002-05-17,manager,1,3,3,France,885
886,Collin,Lebreton,1980-03-26,0231034372,Lebreton.Collin@bernier.fr,FR3675596516240877783792946,"15, rue Susanne Maillot, 10182 Bigotnec",Bigotnec,56482,1994-08-15,manager,1,5,3,Germany,886
887,Weber,Moreau,1973-07-11,03 80 52 95 26,Moreau.Weber@bouvet.com,FR8984548241604415693414104,"33, boulevard Denis Letellier, 78935 Toussaint-la-Forêt",Toussaint-la-Forêt,56913,2015-08-21,employee,1,5,3,France,887
888,Raynaud,Lopes,1998-09-06,+33 (0)3 23 19 45 89,Lopes.Raynaud@vallee.fr,FR2371351653979275875717987,"6, rue Mercier, 05432 Petitjean",Petitjean,56411,2004-03-08,manager,0,1,2,Italy,888
889,Lelièvre,Duhamel,1980-05-15,+33 5 36 23 83 82,Duhamel.Lelièvre@leconte.org,FR9804890912093136533679791,"417, avenue Maillot, 80389 Gay",Gay,56960,2001-03-15,manager,0,3,3,France,889
890,Faure,Lopez,1968-05-25,04 15 88 79 19,Lopez.Faure@devaux.com,FR7591829889452193531474121,"1, chemin de Clément, 55179 Marques",Marques,56306,2000-08-15,employee,1,5,1,Germany,890
891,Blanchard,Loiseau,1987-10-24,+33 4 57 85 05 58,Loiseau.Blanchard@lemaitre.fr,FR3500489911095340998613464,"avenue Nicolas Chauvin, 86370 Saint Marthe",Marthe,56007,2009-02-21,employee,1,1,0,Germany,891
892,Bruneau,Gonzalez,1956-11-03,01 47 91 33 20,Gonzalez.Bruneau@maillet.fr,FR0582384442859633745890717,"11, rue de Mathieu, 45364 Sainte Caroline",Caroline,56290,1996-07-12,employee,1,2,2,Italy,892
893,Delahaye,Lebon,1960-12-04,0328479268,Lebon.Delahaye@lefort.com,FR2114947912579431426424545,"679, boulevard Giraud, 36050 Guichard-sur-Hoarau",Guichard-sur-Hoarau,56935,2019-06-16,manager,1,1,0,Germany,893
894,Maurice,Tessier,1978-02-12,02 19 80 88 12,Tessier.Maurice@diaz.com,FR2981760883990827309073815,"48, rue Élodie Perrot, 20388 Cordier",Cordier,56025,2019-02-01,employee,1,3,2,Italy,894
895,Bertin,Normand,1983-05-30,+33 (0)3 57 29 90 97,Normand.Bertin@vincent.com,FR9064709182534179981626012,"77, avenue Camus, 71185 Pelletier-les-Bains",Pelletier-les-Bains,56085,2002-12-09,employee,1,4,0,Italy,895
896,Arnaud,Chauveau,1992-02-26,+33 5 58 92 78 51,Chauveau.Arnaud@millet.org,FR2163318290793687615469676,"rue Gomes, 14813 Le RouxBourg",RouxBourg,56403,2015-07-08,manager,0,3,0,Italy,896
897,Dufour,Cousin,1992-03-01,+33 (0)2 33 11 63 72,Cousin.Dufour@jacquet.org,FR2146763527042391516249885,"9, chemin Hamel, 94602 Saint Patrickboeuf",Patrickboeuf,56143,2005-08-07,manager,0,2,2,Italy,897
898,Lévêque,Lecoq,1962-12-24,+33 (0)2 97 27 84 50,Lecoq.Lévêque@barbier.fr,FR2908562433524411721080232,"19, rue Sabine Guyot, 62865 Robert",Robert,56291,2012-12-12,manager,0,3,1,Italy,898
899,Baudry,Blanc,1957-04-26,03 64 76 63 06,Blanc.Baudry@le.org,FR1901349137220455408779766,"31, chemin de Royer, 56919 Saint Sylvienec",Sylvienec,56553,1993-02-13,manager,1,4,3,Italy,899
900,Lecoq,Imbert,1974-10-11,+33 5 45 25 25 90,Imbert.Lecoq@guillot.com,FR1404958878557422254499391,"rue Théophile Techer, 68024 Saint Robert",Robert,56340,2001-10-25,employee,0,0,2,France,900
901,Raymond,Legros,2002-02-08,+33 2 23 72 69 10,Legros.Raymond@laroche.com,FR9378756934116478052028234,"649, boulevard Meunier, 88602 Sainte Dominique",Dominique,56727,1999-11-14,employee,0,4,0,France,901
902,Barre,Gimenez,1972-08-09,01 64 64 33 75,Gimenez.Barre@fouquet.com,FR4868116086162106596597671,"chemin Laurence Blanc, 85048 Perrindan",Perrindan,56343,2016-12-04,employee,1,0,3,France,902
903,Dumas,Faivre,1966-01-15,+33 (0)1 75 35 14 00,Faivre.Dumas@tanguy.fr,FR0434047316779201215657458,"avenue de Jacquet, 43647 Boyer-sur-Bailly",Boyer-sur-Bailly,56069,2010-09-02,employee,0,5,2,France,903
904,Maillard,Didier,1968-08-06,01 40 28 34 41,Didier.Maillard@le.net,FR1677324622513836801068520,"72, rue Marie Maury, 35756 Lopes",Lopes,56416,2018-01-03,employee,0,2,1,Italy,904
905,Jacquot,Dupont,1977-11-09,04 73 47 35 61,Dupont.Jacquot@lemonnier.com,FR4624206324396082697606032,"44, rue Dorothée Sauvage, 23789 Fabre-sur-Pruvost",Fabre-sur-Pruvost,56303,2011-12-12,employee,0,1,1,Germany,905
906,Le Goff,Albert,1990-08-13,+33 (0)5 19 69 41 20,Albert.Le Goff@vallee.com,FR9529684445948276716858013,"48, rue Mathilde Goncalves, 33225 Thibault",Thibault,56973,2014-05-19,manager,1,2,2,Germany,906
907,Lecoq,Lebon,1964-02-20,+33 (0)4 83 36 28 63,Lebon.Lecoq@berthelot.fr,FR6437422032897849963435503,"10, rue Cohen, 79792 Samsondan",Samsondan,56755,2013-02-05,employee,0,2,3,Italy,907
908,Verdier,Vaillant,2000-09-13,+33 5 47 80 31 53,Vaillant.Verdier@delannoy.com,FR0870292863730401998272560,"3, boulevard Richard Vincent, 75004 Hamon",Hamon,56720,2000-09-11,employee,1,0,2,Italy,908
909,Dupont,Godard,1987-07-07,0415849460,Godard.Dupont@robin.fr,FR6385093534006607146632359,"39, boulevard de Barthelemy, 38085 Petitjean",Petitjean,56163,2001-01-10,manager,1,3,1,France,909
910,Marie,Dumas,1982-09-25,+33 (0)7 04 84 47 35,Dumas.Marie@maury.fr,FR2797911451267952852603100,"338, rue de Caron, 70027 Didier",Didier,56672,1999-05-28,manager,1,1,1,France,910
911,Valette,Lefort,1964-07-02,+33 3 57 54 79 34,Lefort.Valette@weber.fr,FR8254767846521845498482470,"chemin Becker, 81276 Adam",Adam,56545,2007-05-29,directeur,0,2,0,Germany,911
912,Cousin,Ruiz,1976-02-05,0366967243,Ruiz.Cousin@rodrigues.fr,FR0850998995215353345246230,"42, chemin de Aubry, 60968 ChartierBourg",ChartierBourg,56218,2005-12-23,manager,0,1,2,Italy,912
913,Ramos,Poulain,1958-05-03,04 90 16 56 14,Poulain.Ramos@blanchard.com,FR0289167154226171004057494,"6, chemin Bertrand Huet, 66203 Sainte Josette",Josette,56688,2016-05-13,employee,0,1,3,Germany,913
914,Blondel,Pages,1959-03-19,02 44 24 74 84,Pages.Blondel@lemaire.org,FR5519942228469779307539569,"64, boulevard de Guyon, 04389 Gomez",Gomez,56990,2014-02-13,manager,0,4,2,France,914
915,Hubert,Grondin,1960-11-06,05 86 29 48 04,Grondin.Hubert@blanc.com,FR7878473544384524179019577,"rue Ruiz, 85438 Leclercq-les-Bains",Leclercq-les-Bains,56292,2016-01-08,employee,1,3,3,France,915
916,Bousquet,Picard,1959-08-01,04 15 86 72 17,Picard.Bousquet@charles.com,FR4516832797769191281211233,"566, chemin de Martineau, 37130 Blanchet",Blanchet,56527,2017-10-04,employee,0,5,3,France,916
917,Pires,Pires,1975-05-03,+33 (0)5 79 80 46 71,Pires.Pires@guillet.net,FR0385210254687684572805803,"78, rue Marin, 59551 Gomez-la-Forêt",Gomez-la-Forêt,56407,2004-04-01,employee,1,5,0,Italy,917
918,Carlier,Maury,1986-08-29,0298908609,Maury.Carlier@devaux.fr,FR8021900896804691230826936,"60, chemin Isabelle Salmon, 16429 Vallée",Vallée,56428,2019-09-02,manager,1,5,3,Germany,918
919,Bailly,Poirier,1959-09-03,+33 3 83 99 05 37,Poirier.Bailly@garnier.com,FR3392360256581400531469678,"53, rue Marine Lagarde, 73486 Boyer",Boyer,56441,2004-03-22,employee,0,5,2,Germany,919
920,Muller,Benard,1953-12-07,05 18 33 29 61,Benard.Muller@meunier.org,FR9499662856296319551432264,"45, avenue Diane Boutin, 95945 Leleu",Leleu,56569,2009-10-15,manager,1,2,3,Italy,920
921,Blin,Barbier,1967-05-01,02 56 22 47 35,Barbier.Blin@baron.fr,FR3572327689919436697108013,"35, avenue de Baron, 14311 Lebreton-les-Bains",Lebreton-les-Bains,56087,2003-01-28,employee,0,1,1,Germany,921
922,Loiseau,Vidal,1967-03-12,0490797612,Vidal.Loiseau@gimenez.fr,FR7194347964223515919647343,"rue Pires, 10319 BarreBourg",BarreBourg,56266,2001-10-31,directeur,0,0,1,Italy,922
923,Hernandez,Bouchet,1981-10-19,0351367972,Bouchet.Hernandez@david.org,FR6117716830679727572920996,"27, rue de Julien, 35361 Tessier-la-Forêt",Tessier-la-Forêt,56785,2002-01-27,manager,1,0,1,Germany,923
924,Voisin,Nicolas,2002-01-23,0383265197,Nicolas.Voisin@aubert.com,FR2204066390608731741758108,"13, chemin Navarro, 55990 Sainte Théophile-la-Forêt",Théophile-la-Forêt,56204,2011-01-01,employee,1,5,2,Italy,924
925,Grondin,Morel,1985-03-21,0558122700,Morel.Grondin@becker.com,FR1384407780585052524530940,"54, boulevard de Hamel, 17251 Rousset-sur-Bruneau",Rousset-sur-Bruneau,56611,2016-07-05,employee,0,3,1,Germany,925
926,Buisson,Hoareau,1954-01-29,0540082009,Hoareau.Buisson@robin.fr,FR0944753120198952903336651,"705, boulevard Dos Santos, 36456 Leclercq",Leclercq,56775,2020-03-25,manager,1,0,3,Germany,926
927,Philippe,Hamon,1997-11-27,02 76 60 14 18,Hamon.Philippe@richard.com,FR2136080772769240577398535,"45, chemin de Alexandre, 64320 Perez-sur-Normand",Perez-sur-Normand,56001,1995-12-28,employee,0,5,1,France,927
928,Clément,Marion,1966-04-07,+33 2 48 49 07 96,Marion.Clément@renaud.fr,FR0206119467057579050893903,"447, chemin de Chrétien, 64619 Sainte Matthieuboeuf",Matthieuboeuf,56779,1997-06-17,employee,1,5,2,Italy,928
929,Richard,Guérin,1992-04-25,+33 (0)4 44 33 33 85,Guérin.Richard@legros.com,FR8116326261731559436644309,"chemin Gérard, 37651 Peltier",Peltier,56316,1993-07-01,employee,1,1,1,France,929
930,Fabre,Barthelemy,1992-04-07,04 90 61 08 23,Barthelemy.Fabre@rousseau.net,FR2531342936219164152637917,"555, avenue de Delmas, 75044 Marchal-sur-Klein",Marchal-sur-Klein,56389,2006-01-06,directeur,1,5,3,Germany,930
931,Roger,Monnier,1997-03-24,03 25 64 76 26,Monnier.Roger@brunet.com,FR8483391881228913307252531,"17, avenue de Hamon, 39653 Saint Nathalie",Nathalie,56106,2014-04-27,manager,0,1,2,Italy,931
932,Garcia,Morvan,1965-08-15,+33 (0)1 30 07 65 24,Morvan.Garcia@joubert.net,FR5973486447619779206394113,"chemin Christine Besnard, 19066 Gimenez-la-Forêt",Gimenez-la-Forêt,56514,2018-08-17,manager,1,4,1,Germany,932
933,Weiss,Ferrand,1962-01-07,0450363430,Ferrand.Weiss@monnier.com,FR4117798719264119265920749,"rue Marine Henry, 13829 Godard-sur-Bailly",Godard-sur-Bailly,56749,2018-05-10,employee,0,3,0,Germany,933
934,Besson,Guyot,1997-08-21,04 32 84 01 91,Guyot.Besson@loiseau.net,FR5916517591651935338001341,"chemin de Thomas, 60969 Petit",Petit,56848,2020-02-10,manager,1,1,3,Italy,934
935,Michaud,Seguin,1983-03-17,+33 (0)5 57 09 05 82,Seguin.Michaud@didier.com,FR4218314024094975920997094,"8, rue Leclercq, 17766 Techer-sur-Jourdan",Techer-sur-Jourdan,56798,1998-04-01,employee,1,4,2,France,935
936,Blanchard,Delmas,1985-06-17,+33 2 76 77 79 35,Delmas.Blanchard@benard.com,FR6630188311900192782628116,"23, chemin de Rossi, 55387 Sauvage",Sauvage,56227,2016-01-01,employee,0,0,0,Germany,936
937,Ledoux,Legendre,1982-07-08,0178222456,Legendre.Ledoux@robert.com,FR2394320510399899660081355,"948, avenue de Gay, 11570 GirardVille",GirardVille,56060,1994-07-13,manager,1,4,3,Germany,937
938,Lagarde,Giraud,1986-08-05,04 13 01 33 96,Giraud.Lagarde@bonnin.org,FR7318541126068859072300610,"21, rue Thibaut Delattre, 00720 Sainte Théophile-la-Forêt",Théophile-la-Forêt,56927,2019-12-16,manager,0,4,0,Germany,938
939,Thibault,Dupont,1998-03-07,0277616552,Dupont.Thibault@lemonnier.fr,FR7941803215854851927292246,"930, avenue de Pinto, 10396 Descamps",Descamps,56657,1997-10-15,manager,0,5,1,Germany,939
940,Roy,Paris,2000-06-28,+33 4 58 41 04 18,Paris.Roy@francois.fr,FR3716630405550094354504197,"28, chemin de Jacquet, 23393 Saint ÉlodieBourg",ÉlodieBourg,56244,2017-07-05,manager,0,4,3,Germany,940
941,Bigot,Thierry,1962-01-30,0482582149,Thierry.Bigot@dupuy.org,FR3567811303364572429778926,"13, rue Alexandria Deschamps, 00022 Cousin",Cousin,56579,2012-12-11,directeur,1,3,1,France,941
942,Fernandez,Guyon,1974-09-08,0246207595,Guyon.Fernandez@pinto.fr,FR2570533321084215148344044,"32, rue de Bousquet, 01873 Gros",Gros,56280,2016-02-27,employee,0,5,2,Germany,942
943,Picard,Ribeiro,1991-06-11,0188969796,Ribeiro.Picard@collin.com,FR3002958575450760767273433,"9, chemin Colin, 22543 Dos Santos",Santos,56242,1998-12-05,employee,0,5,3,Germany,943
944,Masson,Hardy,1974-07-22,+33 1 76 84 62 62,Hardy.Masson@couturier.com,FR7741948325045568111126341,"118, boulevard Agnès Dufour, 21628 Tessier",Tessier,56271,2012-11-10,manager,1,2,2,Germany,944
945,Grégoire,Laine,1989-03-16,+33 1 78 99 16 20,Laine.Grégoire@lemaitre.net,FR5311755516677633155317712,"63, boulevard Le Goff, 78569 Delannoy",Delannoy,56148,2015-01-04,employee,1,0,0,France,945
946,Dupré,Duval,1982-10-28,+33 (0)5 46 11 71 53,Duval.Dupré@lacroix.net,FR3150580922784385182881675,"83, rue de Lemaire, 04313 Saint Martin-les-Bains",Martin-les-Bains,56731,1998-04-25,employee,1,5,1,France,946
947,Leroy,Maury,1966-09-09,+33 (0)2 32 28 92 66,Maury.Leroy@labbe.org,FR9558497016714840077510476,"3, avenue Laure Samson, 83588 Delaunay",Delaunay,56675,2017-01-28,manager,1,0,3,Italy,947
948,Gonzalez,Lemaire,1984-03-11,04 68 21 50 86,Lemaire.Gonzalez@bouvier.fr,FR6780277354404344575204510,"avenue Traore, 54783 Jacques-sur-Mer",Jacques-sur-Mer,56379,2003-05-17,manager,1,1,0,Italy,948
949,Duhamel,Leclerc,1957-12-01,+33 3 71 22 70 36,Leclerc.Duhamel@petit.fr,FR7044409490265867563122626,"506, rue de Seguin, 97841 Faivre-sur-Pineau",Faivre-sur-Pineau,56340,2002-08-07,employee,0,2,1,France,949
950,Chauveau,Marty,1965-07-08,+33 (0)3 86 36 67 44,Marty.Chauveau@tessier.com,FR8592409444361898274332962,"525, rue Éric Dumas, 71797 Jacquesdan",Jacquesdan,56693,2013-03-28,manager,1,5,3,France,950
951,Rousseau,Valentin,1982-07-24,0476860419,Valentin.Rousseau@martins.fr,FR6444289406402555314932405,"92, rue Margaux Faure, 03052 BlotBourg",BlotBourg,56328,1993-01-29,manager,0,5,2,Italy,951
952,Perret,Guyot,1976-01-20,+33 (0)4 95 51 62 72,Guyot.Perret@renault.org,FR2962172807191067570056486,"842, chemin de Lacombe, 95636 OllivierVille",OllivierVille,56474,1996-12-12,manager,1,5,3,Italy,952
953,Robin,Gilles,1966-09-14,0235581532,Gilles.Robin@grondin.com,FR4009675625097108337174892,"31, avenue Susanne Girard, 78422 CostaVille",CostaVille,56272,2019-10-18,directeur,1,5,0,Germany,953
954,Torres,Dumas,1985-08-01,0246469910,Dumas.Torres@riviere.net,FR1136345945777013907779167,"60, chemin Alphonse Aubry, 07046 Torres-la-Forêt",Torres-la-Forêt,56557,1995-01-20,manager,1,4,3,Germany,954
955,Bazin,Labbé,1988-07-25,+33 (0)1 46 94 67 54,Labbé.Bazin@marchal.org,FR8956326727878209503982408,"726, rue Payet, 89020 Peron-sur-Moreau",Peron-sur-Moreau,56895,2007-12-26,manager,1,2,1,Italy,955
956,Brunel,Lefort,1983-12-12,+33 2 98 50 80 31,Lefort.Brunel@gilles.net,FR9201817645014385589840170,"745, boulevard Marie Boyer, 60410 Sainte Moniquedan",Moniquedan,56928,2008-05-13,employee,0,1,1,France,956
957,Bègue,Leclerc,1977-04-26,+33 1 79 11 84 52,Leclerc.Bègue@guibert.net,FR5280418334109515203857258,"rue Ruiz, 78083 Saint Inès-la-Forêt",Inès-la-Forêt,56357,2005-06-08,employee,0,2,2,France,957
958,Rousseau,Marques,1997-02-05,04 82 22 17 85,Marques.Rousseau@hamel.net,FR5556197393549692918709100,"53, rue de Hervé, 85517 Dias-sur-Mer",Dias-sur-Mer,56022,2000-08-16,employee,0,5,0,France,958
959,Guibert,Leconte,1986-07-16,0485586801,Leconte.Guibert@dumas.com,FR4399691248889111311312077,"372, boulevard de Michel, 81619 Lemaire",Lemaire,56912,2003-10-25,manager,0,5,3,Germany,959
960,Chauveau,Ruiz,1973-11-05,+33 (0)3 59 76 69 42,Ruiz.Chauveau@huet.fr,FR6077405170600474856868764,"508, rue de Andre, 34324 Lucas",Lucas,56456,2005-09-17,directeur,0,0,2,Italy,960
961,Pinto,Hamon,1983-01-31,+33 (0)1 73 91 66 73,Hamon.Pinto@rodriguez.fr,FR7497974608643875913569813,"85, boulevard Collet, 93436 Sainte Adélaïde",Adélaïde,56904,1997-05-23,employee,1,0,1,Italy,961
962,Sauvage,Hernandez,1998-10-01,+33 4 34 98 13 01,Hernandez.Sauvage@chevallier.org,FR4787940336629530120287691,"725, rue de Lefort, 42002 Massedan",Massedan,56151,2007-04-12,employee,0,4,1,France,962
963,Dumas,Julien,1980-09-09,+33 (0)4 88 24 83 73,Julien.Dumas@auger.fr,FR3539315172059789526799853,"8, avenue Lebon, 32601 Saint ValérieVille",ValérieVille,56602,1996-07-20,manager,1,2,1,Germany,963
964,Blin,Germain,1984-08-17,0223557514,Germain.Blin@le.fr,FR2196861277753236410008948,"8, avenue René Foucher, 96051 PereiraBourg",PereiraBourg,56950,2015-03-04,manager,1,2,2,Italy,964
965,Verdier,Dupont,1992-12-31,+33 (0)4 13 46 95 60,Dupont.Verdier@launay.fr,FR1826591127257997490184842,"92, rue Briand, 02680 Saint Honoré",Honoré,56508,1998-02-07,manager,1,3,0,Italy,965
966,Duval,Lejeune,1965-07-15,+33 2 35 20 08 82,Lejeune.Duval@morin.com,FR4671648201764543218946682,"rue de Cousin, 49372 GaillardVille",GaillardVille,56291,2001-05-27,employee,1,5,3,Italy,966
967,Noël,Brun,1954-10-19,0233010271,Brun.Noël@girard.com,FR8321689212898237025517516,"rue Legendre, 82969 Colas-les-Bains",Colas-les-Bains,56504,2008-12-12,manager,0,2,3,Germany,967
968,Lecomte,Weiss,1981-04-04,+33 (0)4 95 56 58 20,Weiss.Lecomte@lemoine.com,FR5834911552253292611894988,"12, rue Jérôme Ollivier, 23413 Rousseldan",Rousseldan,56075,2005-10-24,manager,1,1,1,Italy,968
969,Renard,Navarro,1960-12-11,0469919131,Navarro.Renard@chartier.com,FR6359431568582743970139971,"24, rue Henry, 45974 Faivre-les-Bains",Faivre-les-Bains,56194,2002-02-10,employee,1,4,3,France,969
970,Coulon,Alexandre,1964-04-12,+33 3 68 54 34 88,Alexandre.Coulon@berthelot.com,FR5213643049287695798827919,"62, chemin Christiane Carlier, 05824 Roche",Roche,56309,1994-11-07,manager,1,3,0,Germany,970
971,Fernandes,Lelièvre,1990-09-22,+33 3 62 90 48 09,Lelièvre.Fernandes@dijoux.net,FR6296765733990103507487680,"66, boulevard de Riou, 38175 Dupré",Dupré,56209,1999-04-09,employee,1,2,3,Italy,971
972,Bourgeois,Brun,1999-11-16,+33 (0)4 85 72 18 25,Brun.Bourgeois@guerin.com,FR7563183150137588277532699,"83, rue Jeanne Bernier, 67387 De Sousanec",Sousanec,56604,2020-01-04,employee,1,0,1,Germany,972
973,Petit,Chauvin,1978-05-07,+33 (0)3 87 03 02 43,Chauvin.Petit@albert.com,FR6625037567253031249669410,"8, avenue Nguyen, 03441 Lefebvre",Lefebvre,56317,2014-07-05,manager,0,4,1,France,973
974,Fischer,Ferreira,1953-06-22,02 90 81 69 86,Ferreira.Fischer@fournier.fr,FR6363799879792525393998299,"8, avenue de Olivier, 32893 Klein",Klein,56784,2018-06-28,directeur,1,5,3,Italy,974
975,Guillot,Poulain,1969-11-26,02 56 66 55 08,Poulain.Guillot@salmon.com,FR7487025257484123331677616,"6, boulevard de Leblanc, 57819 Roy-la-Forêt",Roy-la-Forêt,56081,2011-04-07,employee,1,2,0,Italy,975
976,Jourdan,Brunel,1989-08-24,+33 2 56 41 97 88,Brunel.Jourdan@valentin.com,FR5665586560439006347456879,"17, rue Imbert, 38923 Raymond-sur-Mer",Raymond-sur-Mer,56398,2017-11-22,manager,0,4,1,Italy,976
977,Moreno,Dumas,1957-01-22,0219238311,Dumas.Moreno@perrot.com,FR9144291086470595588447140,"456, chemin Legendre, 76846 Grégoire",Grégoire,56211,2013-05-24,employee,0,3,3,Germany,977
978,Joseph,Paul,1959-01-12,+33 (0)1 46 30 38 99,Paul.Joseph@baron.com,FR0622207067742483337261302,"46, boulevard Henriette Couturier, 77454 Charrier-sur-Rey",Charrier-sur-Rey,56459,2018-11-23,directeur,0,0,2,Germany,978
